4344, 2.54, 4.32
4349, 2.88, -0.02
4354, 1.82, -1.42
4359, 0.97, 1.59
4364, -0.13, 6.15
4369, 0.04, 9.45
4374, 0.32, 13.13
4379, 0.61, 16.40
4384, -0.17, 16.02
4389, -1.79, 15.10
4394, -2.37, 18.47
4399, -1.62, 20.44
4404, 1.23, 17.56
4409, 3.33, 11.57
4414, 3.46, 4.41
4419, 2.70, -3.11
4424, 6.77, -3.92
4429, 9.08, 5.71
4434, 7.24, -1.37
4439, 7.78, -3.44
4444, 3.46, -5.73
4449, 0.31, -5.80
4454, -0.73, -1.85
4459, -0.61, -0.52
4464, 0.00, 0.29
4469, 0.59, 3.31
4474, 0.42, 3.54
4479, -0.18, 3.47
4484, 3.39, 0.72
4489, 4.15, -0.61
4494, 5.28, -2.53
4499, 4.91, -5.76
4504, 3.74, -9.18
4509, 2.59, -10.96
4514, 0.99, -10.14
4519, -0.77, -6.63
4524, -3.20, -0.78
4529, -4.50, 4.58
4534, -4.26, 10.92
4539, -2.47, 16.26
4544, 1.97, 15.36
4549, 5.20, 10.46
4554, 7.41, 4.50
4559, 8.29, -0.49
4564, 7.13, -5.24
4569, 2.65, -8.64
4574, -0.42, -9.08
4579, -1.23, -9.51
4584, -0.24, -10.37
4589, 0.71, -11.82
4594, 0.34, -11.69
4599, 0.55, -10.40
4604, 0.55, -9.51
4609, 0.65, -7.27
4614, 0.28, -4.38
4619, -0.60, -1.86
4624, -1.65, 2.29
4629, -3.37, 3.18
4634, -2.33, 4.58
4639, -0.30, 5.45
4644, 0.34, 2.85
4649, -0.28, 2.66
4654, -1.80, 4.34
4659, -2.22, 5.15
4664, -0.70, 3.92
4669, 1.50, 2.49
4674, 1.13, -0.14
4679, 0.34, -0.53
4684, 2.09, -1.04
4689, 0.72, -0.34
4694, -0.36, 1.10
4699, -0.03, 2.43
4704, 0.69, 1.92
4709, 1.45, 1.89
4714, 0.29, 2.85
4719, 0.03, 3.63
4724, 1.06, 2.87
4729, 1.82, 1.16
4734, 1.31, -0.56
4739, -0.06, -1.01
4744, -1.12, 0.17
4749, -2.37, 1.94
4754, -2.13, 4.11
4759, -0.41, 5.39
4764, 1.02, 3.69
4769, 1.25, 2.23
4774, 1.79, 1.13


4, 0.43, -0.81
9, 0.52, -1.05
14, 0.75, -1.66
19, 0.50, -2.12
24, 0.16, -2.72
29, -0.48, -2.35
34, -0.83, -1.65
39, -0.95, -0.95
44, -0.24, -0.27
49, -0.08, -0.15
54, 0.38, -0.79
59, 0.62, -1.36
64, 0.07, -1.63
69, -0.58, -1.50
74, -1.60, -0.31
79, -2.30, 1.24
84, -1.37, 3.05
89, -1.09, 4.12
